,director,distributor,genre_bomojo,rating,title,releaseDate,isCult,canontitle,num_theaters,leadActor,runtime_mins,releaseYear,rev_opening_ADJ,rev_totalGross_ADJ,prod_budget_ADJ,CULT_INDEX,is_missing_prodbudgetADJ,genre,lifetimeRevenue
4629,Todd Phillips,Warner Bros.,Comedy,R,Due Date,2010-11-05,0.0,duedate,3355.0,Robert Downey,95.0,2010,35958346.6,121652242.03,70945078.3285,0.00030113160336,0,Comedy,36328592.7683
3695,Janusz Kamiński,New Line,Horror,R,Lost Souls,2000-10-13,0.0,lostsouls,1970.0,Winona Ryder,97.0,2000,12877715.5245,44068294.4446,69105691.0569,0.000301013975151,0,Horror,7636453.51158
3805,Corey Yuen,Fox,Action,PG-13,The Transporter,2002-10-11,0.0,transporter,2573.0,Jason Statham,92.0,2002,13473286.4276,55357709.8969,27782101.1673,0.000301013224321,0,Action,10435155.0039
3576,Mark Mylod,Fox,Comedy,R,What's Your Number?,2011-09-30,0.0,whatsyournumber,3002.0,Anna Faris,106.0,2011,5888344.30633,16526927.8029,21161292.6171,0.000300948698012,0,Comedy,5319812.83642
4554,Francis Ford Coppola,Columbia,Period Horror,R,Bram Stoker's Dracula,1992-11-13,0.0,bramstokersdracula,2491.0,Gary Oldman,127.0,1992,63872196.5415,361393855.904,67854597.2915,0.00030077739455,0,Period,47855380.3342
3711,Elizabeth Allen,Fox,Family Comedy,PG,Aquamarine,2006-03-03,0.0,aquamarine,2512.0,Emma Roberts,109.0,2006,9877123.08,32404008.7008,14166666.6667,0.000300721395564,0,Family,7461298.73877
3982,Dennie Gordon,Warner Bros.,Family Comedy,PG, What a Girl Wants,2003-04-04,0.0,whatagirlwants,2964.0,Amanda Bynes,104.0,2003,16351998.52,73831999.9417,32336956.5217,0.000300559899382,0,Family,14567333.9085
3810,Philip Kaufman,Paramount,Thriller,R,Twisted,2004-02-27,0.0,twisted,2703.0,Ashley Judd,97.0,2004,12322400.8742,48257806.1865,62996294.3356,0.000300023330792,0,Thriller,9993011.95807
3811,Seth Michael Donsky,Paramount,Thriller,R,Twisted,2004-02-27,0.0,twisted,2703.0,William Hickey,97.0,2004,12322400.8742,48257806.1865,62996294.3356,0.000300023330792,0,Thriller,9993011.95807
4654,Paul Marcus,Universal,Romantic Comedy,PG-13,Break Up,2006-06-02,0.0,breakup,3070.0,Bridget Fonda,106.0,2006,51708076.2,206828586.36,61388888.8889,0.000300005693423,0,Romance,47624041.9758
4166,Tamra Davis,Paramount,Drama,PG-13,Crossroads,2002-02-15,0.0,crossroads,2380.0,Britney Spears,93.0,2002,21490218.0103,81387928.4121,15875486.3813,0.00029995976531,0,Drama,15341957.787
4165,Walter Hill,Paramount,Drama,PG-13,Crossroads,2002-02-15,0.0,crossroads,2380.0,Ralph Macchio,93.0,2002,21490218.0103,81387928.4121,15875486.3813,0.00029995976531,0,Drama,15341957.787
3849,Renny Harlin,Sony / Screen Gems,Horror,PG-13,The Covenant,2006-09-08,0.0,covenant,2681.0,Steven Strait,97.0,2006,11685244.56,40738174.488,5113096.46682,0.000299421259288,1,Horror,9380311.32919
3551,Oren Moverman,Sony / Columbia,War,R,The Messenger,1999-11-12,0.0,messenger,2147.0,Ben Foster,158.0,1999,10915421.088,42038842.512,121428571.429,0.000298956890876,0,War,7006177.03374
3552,Luc Besson,Sony / Columbia,War,R,The Messenger: The Story of Joan of Arc,1999-11-12,0.0,messenger,2147.0,Milla Jovovich,158.0,1999,10915421.088,42038842.512,121428571.429,0.000298956890876,0,War,7006177.03374
4453,Tyler Perry,Lionsgate,Drama,R,For Colored Girls,2010-11-05,0.0,forcoloredgirls,2127.0,Janet Jackson,120.0,2010,21447056.4,45652934.58,22920717.6138,0.000298855995939,0,Drama,13633179.6386
4368,Keenen Ivory Wayans,Miramax,Horror Comedy,R,Scary Movie 2,2001-07-04,0.0,scarymovie2,3220.0,Anna Faris,83.0,2001,31414070.4429,167395141.798,60474308.3004,0.000298763966388,0,Horror,30220963.1606
3277,Jeff Lowell,New Line,Fantasy Comedy,PG-13,Over Her Dead Body,2008-02-01,0.0,overherdeadbody,1977.0,Eva Longoria,95.0,2008,4864153.05634,11045628.9662,1386346.1449,0.000298561138482,1,Fantasy,2871092.4658
4241,Kevin Macdonald,Universal,Thriller,PG-13,State of Play,2009-04-17,0.0,stateofplay,2803.0,Russell Crowe,118.0,2009,16097544.32,48446730.3549,66561945.0258,0.000298473987744,1,Thriller,13467569.1837
1616,Daniel Taplitz,Gramercy,Unknown,R,Commandments,1997-05-02,0.0,commandments,1740.0,Aidan Quinn,88.0,1997,595713.213333,1994226.46915,8897196.26168,0.000298151468195,0,Unknown,309046.218371
3902,Peter Hyams,Universal,Period Action,PG-13,The Musketeer,2001-09-07,0.0,musketeer,2438.0,Tim Roth,104.0,2001,15800590.9286,63554333.9189,53754940.7115,0.000297854106821,0,Period,11473888.45
4393,James Wong,New Line,Horror,R,Final Destination 3,2006-02-10,0.0,finaldestination3,2880.0,Mary Elizabeth Winstead,115.0,2006,25308484.08,94260444.0624,29513888.8889,0.000297773845586,0,Horror,21704269.3357
4723,Brett Ratner,New Line,Action Comedy,PG-13,Rush Hour 2,2001-08-03,0.0,rushhour2,3118.0,Jackie Chan,90.0,2001,103279025.85,530912007.14,120948616.601,0.000297645797848,0,Action,95849091.1802
4645,Sylvester Stallone,Lionsgate,Action,R,The Expendables,2010-08-13,0.0,expendables,3270.0,Sylvester Stallone,103.0,2010,38307648.5,124712914.04,87317019.4812,0.000297308029535,0,Action,37242590.7777
3469,Clare Kilner,New Line,Romance,PG-13,How to Deal,2003-07-18,0.0,howtodeal,2319.0,Mandy Moore,102.0,2003,8308242.8,29027819.6923,20695652.1739,0.000297262366416,0,Romance,5727299.03602
4302,Danny Cannon,Sony / Columbia,Horror,R,I Still Know What You Did Last Summer,1998-11-13,0.0,istillknowwhatyoudidlastsummer,2443.0,Jennifer Love Hewitt,100.0,1998,30813462.1826,139168784.397,94907975.4601,0.000296865048387,0,Horror,22347195.7778
3965,Gregory Hoblit,Warner Bros.,Action Horror,R,Fallen,1998-01-16,0.0,fallen,2448.0,Denzel Washington,124.0,1998,19401219.1043,87784039.6947,11017891.6456,0.000296794828095,1,Action,14096028.2849
4450,Jay Russell,Buena Vista,Action Drama,PG-13,Ladder 49,2004-10-01,0.0,ladder49,3260.0,Joaquin Phoenix,115.0,2004,30567224.2452,142754737.752,17917339.324,0.000296650961088,1,Action,29561016.4274
3959,Stephen Hopkins,Warner Bros.,Horror,R,The Reaping,2007-04-05,0.0,reaping,2603.0,Hilary Swank,96.0,2007,12649447.3147,40002193.3457,5020719.96128,0.000296599233788,1,Horror,9765978.04073
4347,Mennan Yapo,Sony / Columbia,Thriller,PG-13,Premonition,2007-03-16,0.0,premonition,2831.0,Sandra Bullock,110.0,2007,22154934.0618,76183746.4772,22961890.9793,0.000296540444157,0,Thriller,18599200.017
4133,Tom Dey,Fox,Family Comedy,PG,Marmaduke,2010-06-04,0.0,marmaduke,3213.0,Owen Wilson,87.0,2010,12759627.1,40710193.48,54573137.1758,0.000296539749603,0,Family,12157145.777
3357,Christian Alvart,Overture Films,Sci-Fi Horror,R, Pandorum,2009-09-25,0.0,pandorum,2506.0,Dennis Quaid,108.0,2009,5061200.144,13520359.2318,36609069.7642,0.000296331893175,0,Sci-Fi,3758486.32115
4095,Roger Spottiswoode,Sony / Columbia,Sci-Fi Action,PG-13,The 6th Day,2000-11-17,0.0,6thday,2516.0,Arnold Schwarzenegger,124.0,2000,21079089.8377,90688590.8933,113333333.333,0.000296316361373,0,Sci-Fi,15715135.2717
3466,David Green,Buena Vista,Action,PG-13,Fire Birds,1990-05-25,0.0,firebirds,2006.0,Nicolas Cage,87.0,1990,12990040.3286,61599278.0609,7731408.76889,0.000296227105262,1,Action,7719092.09981
3512,Mickey Liddell,Freestyle Releasing,Horror,PG-13,The Haunting of Molly Hartley,2008-10-31,0.0,hauntingofmollyhartley,2652.0,Haley Bennett,87.0,2008,6553808.83099,19802113.5513,2485384.73045,0.000296142669136,1,Horror,5147167.19144
3052,Joe Chappelle,Miramax,Horror,R,Phantoms,1998-01-23,0.0,phantoms,1859.0,Ben Affleck,91.0,1998,5718665.12609,19567079.0843,21901840.4908,0.000295551484195,1,Horror,3142007.37611
4750,Zack Snyder,Warner Bros.,Period Action,R,300,2007-03-09,1.0,300,3103.0,Gerard Butler,117.0,2007,89440570.9676,335309550.074,74626145.6826,0.000294958912331,0,Period,81861153.8264
1843,John Frankenheimer,Triumph,Action Thriller,R,Year of the Gun,1991-11-01,0.0,yearofthegun,1740.0,Andrew McCarthy,111.0,1991,1238065.4,4933938.89327,619264.904814,0.000294893463363,1,Action,635269.464997
4429,Joseph Ruben,Sony (Revolution),Sci-Fi Thriller,PG-13,The Forgotten,2004-09-24,0.0,forgotten,3104.0,Julianne Moore,89.0,2004,29091889.0935,128567306.242,52916887.2419,0.000294825973348,0,Sci-Fi,26623146.1855
3650,Walter Hill,New Line,Period Action,R,Last Man Standing,1996-09-20,0.0,lastmanstanding,2561.0,Bruce Willis,101.0,1996,13670149.35,68885812.4175,101631612.492,0.000294727017573,0,Period,10318172.5725
3563,Ellory Elkayem,Warner Bros.,Horror Comedy,PG-13,Eight Legged Freaks,2002-07-17,0.0,eightleggedfreaks,2530.0,David Arquette,99.0,2002,9594005.11034,37908082.412,39688715.9533,0.000294396158375,0,Horror,7145828.76722
4733,Guy Ritchie,Warner Bros.,Adventure,PG-13,Sherlock Holmes: A Game of Shadows,2009-12-25,0.0,sherlockholmes,3626.0,Robert Downey,134.0,2009,71276092.888,273563357.24,99842917.5387,0.000294246281443,0,Adventure,76047101.8946
4734,Guy Ritchie,Warner Bros.,Adventure,PG-13,Sherlock Holmes,2009-12-25,0.0,sherlockholmes,3626.0,Robert Downey,134.0,2009,71276092.888,273563357.24,99842917.5387,0.000294246281443,0,Adventure,76047101.8946
3225,Sean McNamara,New Line,Music Drama,PG, Raise Your Voice,2004-10-08,0.0,raiseyourvoice,2521.0,Hilary Duff,107.0,2004,5566888.05484,19939970.98,18898888.3007,0.000294217174444,0,Music,4129080.5404
3981,Hironobu Sakaguchi,Sony / Columbia,Animation,PG-13,Final Fantasy: The Spirits Within,2001-07-11,0.0,finalfantasy,2649.0,Ming-Na,108.0,2001,17479992.6321,75428241.3906,184110671.937,0.000294087273214,0,Animation,13617564.2844
4057,Gregory Coolidge,Lionsgate,Comedy,PG-13,Employee of the Month,2006-10-06,0.0,employeeofthemonth,2579.0,Dane Cook,103.0,2006,15058231.32,49562315.352,14166666.6667,0.000293861011314,0,Comedy,11412144.8504
3770,Ron Howard,Universal,Comedy,PG-13,EDtv,1999-03-26,0.0,edtv,2627.0,Matthew McConaughey,124.0,1999,14262173.64,66054220.0924,114285714.286,0.000293822557077,0,Comedy,11008570.4587
3250,Joe Nussbaum,MGM,Family Comedy,PG,Sleepover,2004-07-09,0.0,sleepover,2207.0,Alexa Vega,90.0,2004,5772438.56129,18071619.6877,2268189.03936,0.000293740789802,1,Family,3742190.66121
3972,Cameron Crowe,Paramount,Comedy / Drama,PG,Elizabethtown,2005-10-14,0.0,elizabethtown,2517.0,Orlando Bloom,123.0,2005,14235709.4344,48257609.8777,54838709.6774,0.000293589827646,0,Comedy,10519699.5093
3655,Dennis Dugan,Sony / Columbia,Comedy,PG-13,Saving Silverman,2001-02-09,0.0,savingsilverman,2467.0,Jason Biggs,92.0,2001,11356016.1,45545523.0004,29565217.3913,0.000293505332633,0,Comedy,8222637.51471
4113,Ridley Scott,Warner Bros.,Crime,PG-13,Matchstick Men,2003-09-12,0.0,matchstickmen,2711.0,Nicolas Cage,120.0,2003,18714849.01,75470020.054,9472338.07838,0.000293490509842,1,Crime,14890521.4958
4626,Steven Brill,Sony / Columbia,Comedy,PG-13,Mr. Deeds,2002-06-28,0.0,mrdeeds,3231.0,Adam Sandler,91.0,2002,54975295.2517,276375424.49,66147859.9222,0.00029330244491,0,Comedy,52097899.2661
4622,Michael Patrick King,Warner Bros. (New Line),Romantic Comedy,R,Sex and the City 2,2010-05-27,0.0,sexandthecity2,3445.0,Sarah Jessica Parker,147.0,2010,34102057.0,115370707.32,109146274.352,0.000293260932356,0,Romance,34452759.552
3578,James Isaac,New Line,Sci-Fi Horror,R,Jason X,2002-04-26,0.0,jasonx,1878.0,Kane Hodder,93.0,2002,9835943.35862,28714674.242,14552529.1829,0.000293030668394,0,Sci-Fi,5412833.68042
4261,"Oxide Pang, Danny Pang",Sony / Screen Gems,Horror,PG-13,The Messengers,2007-02-02,0.0,messengers,2528.0,Kristen Stewart,90.0,2007,18564749.1441,56318508.9979,18369512.7834,0.000292965805094,0,Horror,13749379.1255
4564,David Fincher,Sony / Columbia,Thriller,R,Panic Room,2002-03-29,0.0,panicroom,3053.0,Jodie Foster,112.0,2002,44463262.6862,210951982.719,63501945.5253,0.000292938375339,0,Thriller,39765312.5852
1093,Al Corley,MGM,Comedy,PG-13,Bigger Than the Sky,2005-02-18,0.0,biggerthanthesky,1740.0,Marcus Thomas,106.0,2005,16464.215625,38458.0988086,913978.494624,0.000292640913466,0,Comedy,8383.49939399
4073,Robert Ben Garant,Rogue Pictures,Sports Comedy,PG-13, Balls of Fury,2007-08-29,0.0,ballsoffury,3052.0,Dan Fogler,90.0,2007,14323708.1382,52357658.5168,6571473.21225,0.000292396495146,1,Sports,12782392.6783
4237,Rob Bowman,Buena Vista,Action Horror,PG-13,Reign of Fire,2002-07-12,0.0,reignoffire,2629.0,Christian Bale,109.0,2002,23124994.9966,94235080.015,79377431.9066,0.000292187181501,0,Action,17763698.4729
3953,Asger Leth,Lionsgate/Summit,Thriller,PG-13,Man on a Ledge,2012-01-27,0.0,manonaledge,2998.0,Sam Worthington,102.0,2012,8690705.89367,21963425.2203,43537723.1112,0.000292151993203,0,Thriller,7611943.13345
4574,Robert Zemeckis,Paramount,Animation,PG-13,Beowulf,2007-11-16,0.0,beowulf,3153.0,Ray Winstone,113.0,2007,34718554.8794,130994810.033,172214182.344,0.000292146318295,0,Animation,31980557.3452
4573,Graham Baker,Paramount,Animation,PG-13,Beowulf,2007-11-16,0.0,beowulf,3153.0,Christopher Lambert,113.0,2007,34718554.8794,130994810.033,172214182.344,0.000292146318295,0,Animation,31980557.3452
4355,Luke Greenfield,Sony (Revolution),Comedy,PG-13,The Animal,2001-06-01,0.0,animal,2788.0,Rob Schneider,83.0,2001,30046118.1429,135549628.489,63162055.336,0.000292134362041,0,Comedy,24471679.9126
4262,David R. Ellis,New Line,Horror,R,Final Destination 2,2003-01-31,0.0,finaldestination2,2834.0,Ali Larter,100.0,2003,22904511.63,96030986.5086,25869565.2174,0.000291894526078,1,Horror,18947278.2417
3738,Gordon Chan,TriStar,Action Comedy,PG-13,The Medallion,2003-08-22,0.0,medallion,2648.0,Jackie Chan,88.0,2003,11599193.32,45436025.7208,5702732.55422,0.000291870372041,1,Action,8964700.38294
1892,Eric Red,Warner Bros.,Horror,R,Bad Moon,1996-11-01,0.0,badmoon,1740.0,Mariel Hemingway,79.0,1996,1183807.95,4013633.8125,503755.854146,0.000291863810855,1,Horror,601188.617317
4595,Tyler Perry,Lionsgate,Comedy,PG-13,Madea's Family Reunion,2006-02-24,0.0,madeasfamilyreunion,2194.0,Tyler Perry,107.0,2006,39640472.52,110220634.656,7083333.33333,0.000291812002023,0,Comedy,25379239.0299
3701,Roger Kumble,Summit Entertainment,Family Comedy,PG,Furry Vengeance,2010-04-30,0.0,furryvengeance,2997.0,Brendan Fraser,92.0,2010,7290320.4,21332862.65,38201196.023,0.000291570939881,0,Family,6370559.77648
3124,Barry Sonnenfeld,Buena Vista,Comedy,PG-13,Big Trouble,2002-04-05,0.0,bigtrouble,1961.0,Tim Allen,85.0,2002,5244456.95172,15903477.3791,52918287.9377,0.000291497454029,0,Comedy,2997870.61026
3125,John Cassavetes,Buena Vista,Comedy,PG-13,Big Trouble,2002-04-05,0.0,bigtrouble,1961.0,Peter Falk,85.0,2002,5244456.95172,15903477.3791,52918287.9377,0.000291497454029,0,Comedy,2997870.61026
4361,"Ash Brannon, Chris Buck",Sony / Columbia,Animation,PG,Surf's Up,2007-06-08,0.0,surfsup,3528.0,Shia LaBeouf,85.0,2007,22257843.5912,93720322.4174,11762958.9182,0.000291376183198,1,Animation,22880510.6457
4017,David Gordon Green,Universal,Comedy,R,Your Highness,2011-04-08,0.0,yourhighness,2769.0,Danny McBride,102.0,2011,10165692.6076,25474323.5651,527974250.797,0.000291304339913,0,Comedy,8199868.42785
4112,Liz Friedlander,New Line,Music Drama,PG-13, Take the Lead,2006-04-07,0.0,takethelead,3009.0,Antonio Banderas,119.0,2006,15907685.64,60534575.7984,7597769.48388,0.000291199083838,1,Music,13938601.1844
1818,Paul Schrader,Atlantic,Unknown,R,Patty Hearst,1988-09-23,0.0,pattyhearst,1740.0,Natasha Richardson,108.0,1988,1259125.46341,5357338.25976,672406.485763,0.000291007666065,1,Unknown,637562.382561
4065,Tim Story,Fox,Action Comedy,PG-13,Taxi,2004-10-06,0.0,taxi,3001.0,Queen Latifah,97.0,2004,16647735.2516,70113810.5901,31498147.1678,0.000290610463546,0,Action,14518856.1814
4620,Lasse Hallström,Sony / Screen Gems,Romance,PG-13,Dear John,2010-02-05,0.0,dearjohn,2969.0,Channing Tatum,108.0,2010,33515475.4,96817958.82,27286568.5879,0.00029055529791,0,Romance,28912415.7512
4127,Dominic Sena,Relativity,Period Action,PG-13,Season of the Witch,2011-01-07,0.0,seasonofthewitch,2816.0,Nicolas Cage,98.0,2011,11525845.2532,29285229.0874,42322585.2342,0.000290433971757,0,Period,9426551.5935
4667,James Rogers,Universal,Comedy,R,American Pie 2,2001-08-10,0.0,americanpie2,3063.0,Jason Biggs,104.0,2001,69127198.4464,340625136.829,40316205.5336,0.000290433155084,0,Comedy,61495331.3527
4725,Olivier Megaton,Fox,Action,PG-13,Taken 2,2012-10-05,0.0,taken2,3661.0,Liam Neeson,91.0,2012,53776799.7494,164966658.124,46647560.4763,0.000290400232181,0,Action,57173086.9826
1781,Dennis Dugan,Paramount,Comedy,PG,Brain Donors,1992-04-17,0.0,braindonors,1740.0,John Turturro,79.0,1992,1054831.47805,4021264.09992,33927298.6458,0.000290121740584,1,Comedy,532491.407316
4690,"Eric Darnell, Tom McGrath",DreamWorks,Animation,PG,Madagascar,2005-05-27,0.0,madagascar,4131.0,Ben Stiller,86.0,2005,63310471.3312,347944465.629,43671003.4728,0.000290012500395,1,Animation,75848580.848
4691,"Eric Darnell, Tom McGrath",DreamWorks,Animation,PG,Madagascar: Escape 2 Africa,2005-05-27,0.0,madagascar,4131.0,Ben Stiller,86.0,2005,63310471.3312,347944465.629,43671003.4728,0.000290012500395,1,Animation,75848580.848
4423,Nora Ephron,Sony / Columbia,Romantic Comedy,PG-13,Bewitched,2005-06-24,0.0,bewitched,3174.0,Nicole Kidman,90.0,2005,26988296.1562,113791182.573,103584229.391,0.000289576788642,0,Romance,24805394.4345
3928,Penny Marshall,Sony / Columbia,Comedy / Drama,PG-13,Riding in Cars with Boys,2001-10-19,0.0,ridingincarswithboys,2770.0,Drew Barrymore,131.0,2001,15941413.2429,70812441.4666,8887763.11179,0.000289513240939,1,Comedy,12784243.0903
4732,Tom Shadyac,Universal,Fantasy Comedy,PG-13,Bruce Almighty,2003-05-23,0.0,brucealmighty,3483.0,Jim Carrey,101.0,2003,97173261.9,496561555.819,104771739.13,0.000289473145163,0,Fantasy,97973480.2721
4363,Adam Shankman,Warner Bros. (New Line),Musical,PG-13,Rock of Ages,2012-06-15,0.0,rockofages,3470.0,Julianne Hough,123.0,2012,15679970.6354,45435052.4284,77745934.1272,0.000289408831051,0,Music,15746589.2447
4681,Gore Verbinski,Paramount,Animation,PG,Rango,2011-03-04,0.0,rango,3917.0,Johnny Depp,107.0,2011,41357036.8785,145649365.614,142838725.165,0.000289407534745,0,Animation,46882722.1881
4715,Michael Bay,Buena Vista,War,PG-13,Pearl Harbor,2001-05-25,0.0,pearlharbor,3214.0,Ben Affleck,183.0,2001,90517333.0286,466071048.223,188142292.49,0.000289227747812,0,War,84142919.7246
1227,Carl Reiner,Warner Bros.,Unknown,R,"Bert Rigby, You're a Fool",1989-02-24,0.0,bertrigbyyoureafool,1740.0,Robert Lindsay,94.0,1989,89095.6,367201.12,46087.883397,0.000289134845971,1,Unknown,44823.5180939
3579,"Jason Friedberg, Aaron Seltzer",Lionsgate,Comedy,PG-13,Disaster Movie,2008-08-29,0.0,disastermovie,2642.0,Kim Kardashian,90.0,2008,7053694.13239,20723726.3316,22108377.4959,0.000289051442143,0,Comedy,5386722.17903
4452,Joe Roth,Sony (Revolution),Family Comedy,PG,Christmas with the Kranks,2004-11-24,0.0,christmaswiththekranks,3393.0,Tim Allen,94.0,2004,29851296.5903,141297025.786,75595553.2028,0.000288878216047,0,Family,29259159.9143
3955,Craig Mazin,MGM (Weinstein),Comedy,PG-13,Superhero Movie,2008-03-28,0.0,superheromovie,2960.0,Drake Bell,85.0,2008,11492725.107,37795498.0027,4743756.19589,0.000288789946845,1,Comedy,9824191.07941
3516,Bart Freundlich,Fox,Family Adventure,PG, Catch That Kid,2004-02-06,0.0,catchthatkid,2847.0,Kristen Stewart,92.0,2004,8060854.64516,31989426.3451,15119110.6406,0.000288646786754,0,Family,6624228.18731
3719,Lee Tamahori,Paramount,Sci-Fi Thriller,PG-13,Next,2007-04-27,0.0,next,2725.0,Nicolas Cage,96.0,2007,9000229.47353,28992846.3974,3638924.90785,0.000288604238094,1,Sci-Fi,7078199.40792
1714,Francis Ford Coppola,Columbia,Unknown,R,One from the Heart,1982-02-12,0.0,onefromtheheart,1740.0,Teri Garr,100.0,1982,1151640.14483,5574153.27639,699619.576352,0.00028850985803,1,Unknown,578131.590353
4084,Dito Montiel,Universal,Action Drama,PG-13,Fighting,2009-04-24,0.0,fighting,2309.0,Channing Tatum,105.0,2009,12611879.28,30220036.0634,3792943.60745,0.000288480182054,1,Action,8400782.12579
4736,Peter Berg,Sony / Columbia,Fantasy Drama,PG-13,Hancock,2008-07-02,0.0,hancock,3965.0,Will Smith,92.0,2008,75653701.6648,332882048.905,165812831.219,0.000288452116898,0,Fantasy,86526095.1216
4649,McG,Sony / Columbia,Action Comedy,PG-13,Charlie's Angels: Full Throttle,2000-11-03,0.0,charliesangels,3037.0,Cameron Diaz,98.0,2000,64962822.4528,328392421.607,128536585.366,0.000288435637599,0,Action,56906070.2885
4650,McG,Sony / Columbia,Action Comedy,PG-13,Charlie's Angels,2000-11-03,0.0,charliesangels,3037.0,Drew Barrymore,98.0,2000,64962822.4528,328392421.607,128536585.366,0.000288435637599,0,Action,56906070.2885
3774,Michael Mayer,Fox,Family,PG,Flicka,2006-10-20,0.0,flicka,2877.0,Alison Lohman,100.0,2006,10168687.32,36590656.1328,17708333.3333,0.000287992468738,0,Family,8425309.93543
3773,Michael Damian,Fox,Family,PG,Flicka: Country Pride,2006-10-20,0.0,flicka,2877.0,Clint Black,100.0,2006,10168687.32,36590656.1328,17708333.3333,0.000287992468738,0,Family,8425309.93543
2791,Marc Forster,Fox,Horror,R,Stay,2005-10-21,0.0,stay,1684.0,Ewan McGregor,99.0,2005,2933554.28437,6518507.56057,818143.203109,0.000287640134857,1,Horror,1420972.58774
4662,Michel Gondry,Sony / Columbia,Action / Adventure,PG-13,The Green Hornet,2011-01-14,0.0,greenhornet,3584.0,Seth Rogen,108.0,2011,36412733.681,116517081.941,126967755.703,0.000287390585391,0,Action,37505401.8243
4441,Tony Scott,Universal,Action Thriller,R,Spy Game,2001-11-21,0.0,spygame,2770.0,Robert Redford,126.0,2001,33230837.9464,146393723.277,154545454.545,0.000287122248733,0,Action,26429436.7841
